Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
"Boss Moving Company, LLC",bossmovingcompany.com,bossmovingcompany.com,CONSUMER_SERVICES:1.0,"B2B:0.97, B2C:0.86","md relocating:0.53, moving services:0.52, office relocations:0.52, company movers:0.51, movers registered:0.51, movers hyattsville:0.5, possible relocating:0.49, relocations provide:0.48, help moving:0.48, comprehensive moving:0.48, moving company:0.47, furniture movers:0.47, movers packing:0.46, senior movers:0.42, packing assistance:0.34","Boss Moving Company is a local moving service based in Hyattsville, MD, offering a range of moving solutions including local, long-distance, commercial, furniture, and same-day moves. The company provides packing and unpacking services, as well as specialized services for college students and senior citizens. Their team is trained to handle the logistics of the move, ensuring a smooth transition for clients, whether it's a simple relocation process or complex. Boss Moving Company emphasizes customer satisfaction and offers discounts on labor costs for non-profits and nonprofits.","https://www.facebook.com/bossmovingcompany, https://www.instagram.com/bossmovingcompanyllc/?hl=en, https://www.yelp.com/biz/boss-moving-company-washington-4",163,<1M,11-50,2020-08-21,6200 Ager Rd.,Hyattsville,MD,20782,US,,estimates@bossmovingcompany.com,,2026-06-05,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Boss Moving,has_public,estimates@bossmovingcompany.com,ok,skipped,estimates@bossmovingcompany.com,P0,done
CampusHaul,campushaul.com,campushaul.com,CONSUMER_SERVICES:1.0,"B2B:0.85, B2C:0.85","campushaul reliable:0.59, online campushaul:0.52, campushaul llc:0.51, experience campushaul:0.5, campushaul seamless:0.5, campus protocols:0.5, solutions campushaul:0.49, campus partnerships:0.49, storage services:0.49, moving storage:0.48, alignment campus:0.46, students use:0.4, book movers:0.4, ensure belongings:0.4, logistics experience:0.36","CampusHaul is an online platform that allows users to book moving and storage services tailored for students, renters, and homeowners. The service includes professional packing, unpacking, cleaning, and secure storage options such as climate-controlled warehouses. Users can receive real-time tracking of their belongings, automated notifications about their move, and transparent pricing with no hidden fees. CampusHaul also offers shipping solutions and a mobile app for easy updates on the moving process.",https://www.instagram.com/campushaulllc,93,1-10M,11-50,2023-09-15,15025 Lancaster Highway,Charlotte,NC,28277,US,+17034207773,"info@campushaul.com, support@campushaul.com",,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,CampusHaul,has_public,"info@campushaul.com, support@campushaul.com",ok,skipped,info@campushaul.com,P0,done
Carneys Full Service Movers,carneysmovers.com,carneysmovers.com,CONSUMER_SERVICES:0.89,B2C:0.95,"carneys movers:0.51, service movers:0.5, professional movers:0.47, movers making:0.45, movers 775:0.44, movers worry:0.43, service reno:0.43, services nevada:0.43, ca moving:0.43, carneys service:0.42, moving company:0.42, moved storm:0.4, moved 100:0.39, sparks nv:0.34, 3258 customers:0.3","Carney's Full Service Movers is a moving company based in Reno Sparks, Nevada, offering a range of services since 2005. They provide free estimates for moves and ensure customer satisfaction with transparent pricing without hidden fees. The company is fully licensed and insured, ensuring reliable support throughout the moving process. Their team is dedicated to helping clients navigate their relocation needs effectively.","https://facebook.com/carneysnevada, https://instagram.com/carneysmovers, https://www.yelp.com/biz/carneys-full-service-movers-sparks",258,1-10M,11-50,2018-07-08,1933 Frazer Ave.,Sparks,NV,89431,US,"+17753067320, +17753583900",office@carneysmovers.com,,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Carneys Full Service Movers,has_public,office@carneysmovers.com,ok,skipped,office@carneysmovers.com,P0,done
Carolina Premier Moving,carolinapremiermoving.com,carolinapremiermoving.com,CONSUMER_SERVICES:1.0,"B2B:0.96, B2C:0.98","movers charlotte:0.67, charlotte nc:0.66, city charlotte:0.63, charlotte charlotte:0.61, atlanta charlotte:0.6, charlotte north:0.59, uptown charlotte:0.58, angeles charlotte:0.57, charlotte california:0.56, charlotte los:0.55, movers carolina:0.55, chicago charlotte:0.55, jersey charlotte:0.54, need carolina:0.51, assistance carolina:0.51","Carolina Premier Moving is a moving company based in Charlotte, NC, offering a variety of moving services for residential and commercial clients. Their main functionalities include packing, unpacking, and storage solutions, as well as specialized services like last-minute moves, long-distance relocations, and white glove movers. The company provides free estimates, scheduling, and ensuring customer safety throughout the move process, with a focus on quick turnaround times and personalized service. They also offer additional services such as home staging, furniture assembly, and transportation to various locations within the Charlotte area.","https://www.facebook.com/carolinapremiermoving, https://www.instagram.com/carolinapremiermoving",90,10-100M,11-50,2021-01-06,8 Birge Ave,Marietta,GA,01085,US,"+17743516834, +18887114778, +19802727388",info@carolinapremiermoving.com,,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Carolina Premier Moving,has_public,info@carolinapremiermoving.com,ok,skipped,info@carolinapremiermoving.com,P0,done
Changing Places,changingplaces.ca,changingplaces.ca,CONSUMER_SERVICES:1.0,B2C:0.94,"realtor ready:0.57, consultation realtor:0.52, professional relocation:0.48, relocation services:0.47, changing places:0.45, content realtor:0.45, matters realtor:0.43, getting house:0.42, menu realtor:0.41, experienced downsizing:0.38, moving company:0.36, help reorganize:0.36, places blog:0.33, helping seniors:0.32, possessions assisting:0.3","Changing Places is a moving service that specializes in assisting seniors and their families with downsizing and relocation needs. They offer free consultations to assess the client's needs, coordinate tasks such as packing, unpacking, cleaning, donation, and disposal, while also preparing homes for sale. Their team of experienced professionals manages logistics and ensures peace of mind during the moving process. Additionally, they provide resources like a blog with tips on downsizing to assist clients effectively.",https://twitter.com/facebook,187,<1M,11-50,2017-03-24,,Vancouver,BC,V6B 1A1,CA,+12507214490,hello@changingplaces.ca,,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Changing Places,has_public,hello@changingplaces.ca,unknown,deliverable,hello@changingplaces.ca,P0,done
Chelsea Moving and Storage,chelseamoving.com,chelseamoving.com,CONSUMER_SERVICES:1.0,"B2B:0.84, B2C:0.87","movers nyc:0.61, nyc movers:0.59, movers manhattan:0.54, movers office:0.51, relocating built:0.5, mover service:0.49, apartment mover:0.49, moving services:0.48, manhattan ny:0.47, moving company:0.47, movers help:0.46, chelsea moving:0.45, moving storage:0.44, storage city:0.43, city contact:0.4","Cintronex offers international personal security services tailored to meet the specific needs of clients at high risk levels. Their main functionalities include providing guards, close protection, security risk management, and customized security solutions. The process involves four simple steps: defining client requirements, signing a contract, and delivering the service as agreed. CintroneX focuses on ensuring safety for staff, properties, and assets through advanced technology and bespoke security services.",,199,1-10M,11-50,2017-04-23,,Hoboken,NJ,07030,US,+12122438000,sales@chelseamoving.com,,2026-06-08,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Chelsea Moving and Storage,has_public,sales@chelseamoving.com,ok,skipped,sales@chelseamoving.com,P0,done
"Come Home AI, Inc.",comehome.ai,comehome.ai,"CONSUMER_SERVICES:0.61, SOFTWARE:0.19",B2B:0.75,"surveys ai:0.57, virtual surveys:0.53, survey leadrank:0.5, surveys better:0.49, leadrank ai:0.46, ai moving:0.42, home ai:0.42, opt survey:0.4, email leads:0.4, mover sales:0.39, website turn:0.39, lead smartmoving:0.39, customer experience:0.33, user journey:0.31, started increase:0.3","ComeHome.ai is a platform designed to enhance the moving industry by providing real-time estimates and quotes based on resident feedback. It utilizes machine learning to accurately estimate moving costs, weight, and volume from residents who submit photos of their belongings. The tool also identifies high-quality leads in local Moving Companies (MCPs) and offers monthly analytics for better customer experience and pricing strategies. Users can opt-in to receive personalized quotes while reducing manual workload for sales teams.","https://www.linkedin.com/company/100316965, https://www.linkedin.com/company/come-home-ai, https://www.instagram.com/comehome.ai, https://www.youtube.com/channel/UCNc0P9rwfm5Ai5ebAt9se1A, https://www.tiktok.com/@comehomeai",150,1-10M,11-50,2023-09-07,447 Sutter St,San Francisco,CA,94108,US,,support@comehome.ai,,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Come Home AI,has_public,support@comehome.ai,ok,skipped,support@comehome.ai,P0,done
Composed Living,composedliving.com,composedliving.com,CONSUMER_SERVICES:1.0,"B2B:0.76, B2C:0.77","home organizing:0.61, organizing home:0.59, organizing support:0.56, care organizing:0.53, organizing works:0.53, organizing services:0.51, professional organizing:0.5, home organizer:0.49, organizing busy:0.49, consultation home:0.48, households navigating:0.47, feng shui:0.46, services home:0.45, diy guides:0.42, composed living:0.34","Composed Living offers professional home organizing services in Los Angeles tailored for busy families and individuals navigating life transitions. Their main functionality includes in-home organizing, virtual support, and a systems-based approach that focuses on creating functional and sustainable spaces. Key features include personalized consultations to determine project scope, a commitment to waste reduction, and monthly free organizing guides with decluttering tips.","https://www.linkedin.com/company/composed-living, https://www.facebook.com/composedliving, https://www.instagram.com/composed_living, https://www.youtube.com/channel/UCZ6euUY-JVvn3cCTCCR_DPg, https://www.pinterest.com/composedliving",289,1-10M,11-50,2016-11-16,20929 Ventura Boulevard,Woodland Hills,CA,91364,US,+13104006470,hello@composedliving.com,,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Composed Living,has_public,hello@composedliving.com,ok,skipped,hello@composedliving.com,P0,done
Coronado Movers,coronadomovers.com,coronadomovers.com,CONSUMER_SERVICES:1.0,"B2B:0.79, B2C:0.97","residential moving:0.6, affordable moving:0.58, moving residential:0.57, moving apartment:0.56, mover coronado:0.55, moving storage:0.54, movers service:0.54, local movers:0.53, moving services:0.5, moving packing:0.48, moving experience:0.47, coronado services:0.46, moving equipment:0.45, services apartment:0.44, small office:0.37","Coronado Movers is a local moving company that offers a range of moving services for residential, commercial, and apartment moves. Their main functionality includes providing professional movers, packing services, and storage solutions, all included in their hourly rates. The team consists of trained professionals who ensure safe handling of belongings, and they offer free quotes and assistance with moving logistics. Additionally, Coronado Movers provides specialized moving equipment such as moving blankets and wardrobe boxes at no extra cost.",,107,1-10M,11-50,2020-07-29,1606 Read Rd,Coronado,CA,92118,US,+16193047780,info@coronadomovers.com,,2026-05-24,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Coronado Movers,has_public,info@coronadomovers.com,ok,skipped,info@coronadomovers.com,P0,done
Cratos Moving,cratosmoving.com,cratosmoving.com,CONSUMER_SERVICES:0.89,"B2B:0.87, B2C:0.93","professional moving:0.52, simple relocation:0.47, rate moving house:0.42, reliable service:0.33, friendly packing:0.32, travel time:0.25, building access:0.25, small business:0.24, strict condo:0.23, careful planning:0.21, professional furniture protection:0.2, final delivery:0.2, nearby townsor beyondon:0.2, approximate inventory:0.19, loading strategy:0.14","Crosa Moving is a local and long-distance moving company based in Boston, MA, offering a range of relocation services for homes, businesses, and personal needs. Their main functionalities include planning moves tailored to specific conditions such as tight staircases and parking restrictions, ensuring careful handling of belongings through specialized packing solutions like full packing and protective gear. They provide flat rate moving options, interstate shipping, and white glove moving, along with professional storage and after-hours support to maintain the moving process.",,109,1-10M,11-50,2019-08-13,30 Westgate Road,Chestnut Hill,MA,02467,US,+16174678742,info.cratosmoving@gmail.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Cratos Moving,has_public,info.cratosmoving@gmail.com,ok,skipped,info.cratosmoving@gmail.com,P0,done
